,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
207685,136792.0,-0.33181144588641903,0.694966608471357,1.8091853546992702,0.9578276771673561,-0.15916322661181304,0.0689577206445395,0.511544973978642,-0.0329780012040825,0.41808990897071,0.035089465007140996,-1.23943090677451,-0.797743566875182,-1.1135061786103202,-0.184764845511128,0.7004576759601889,-0.360802137267306,-0.22299127436412197,0.584749592465026,0.344043975232207,0.17633322429231302,0.21730889049602103,1.04132770044235,-0.286938253399383,-0.0304139561041184,-0.0555229656269543,-0.315645967253704,0.28260434462281603,-0.00109883330803964,34.16,0
38196,39289.0,-0.43957276213957397,0.97739201533069,0.487637085456532,0.794652572680604,-0.0135661533359822,0.23920594302699802,0.407026687580266,0.528364971908251,-1.0128142178311599,-0.30613769087910303,1.0388673152084,0.8995375226984929,0.386850453137267,0.771392778509178,0.523464344502914,-0.151182992296732,-0.155664499903667,0.257531914165723,0.37985081324041203,0.007703655524780121,0.271794149563108,0.609745937468165,0.0626361593309522,-0.29638002870318103,-0.15660326846407,-0.298388259354325,-0.050960214469621,-0.0299101794259774,71.41,0
75750,56232.0,-0.9967477545340121,-0.9052185863629,1.23925784207182,-1.5005817493544,0.5199315118900929,-1.37444897539432,-0.20645201992324502,0.0460705847091231,-1.34276569972504,0.12994048371389,0.8470174610587091,-0.36223338546533396,-0.855198489663086,-0.00176134884472587,-1.5273751412098602,0.975271100043186,0.120489155541122,-0.9895200958903041,0.39575907780786895,0.26686039188097,0.344973883712442,0.567463832618104,-0.10730080472097099,0.33796906244668795,0.571105040559017,-0.238271285062277,-0.0725840316249007,0.00136278983437592,34.0,0
152791,97466.0,-1.6881855142821203,2.2456315089063397,-2.4928185905139704,-1.4909132779605,2.53690560977908,4.0055414087267,-1.45382226789597,-2.6341858635982205,1.48321104650102,-0.739180206799177,0.917362529288739,-2.18584726448147,1.1592190808902298,1.0639711322931802,-0.690270428188277,0.31820115598969395,1.5616977950588602,-0.009768497535128541,-0.7175754340748599,-0.796757429097933,3.3441932143036004,-2.43119675502459,0.754379491684094,0.455283059717946,-0.277263827557505,0.16379455677018498,0.379088780124452,0.0937921593936582,8.99,0
189899,128604.0,2.15587881411859,-1.6027589931339499,-0.902982136207491,-1.8691727423114601,-0.650923084830475,1.2106651107656898,-1.5899202662088898,0.383015345633459,-1.26822921038856,1.59032093384213,0.7550468203871809,0.00120435241775366,0.506336155085051,-0.31868837617658197,0.0285352712708457,-0.937908161312437,0.7852271093782729,-0.645011358933232,-0.7601310864415641,-0.5013311062499911,-0.053292355758051,0.46423062364023104,0.25461466288101603,-1.64930229652186,-0.44058789734366,-0.0641525805137357,0.0727553940479397,-0.0719079431832447,13.4,0
166894,118371.0,1.31233210249772,-1.6766779584017801,-0.170341363652564,0.8209734091802259,-1.53044703620948,-0.0101091194062555,-0.740197908517116,0.27272329093465897,1.4778650460523302,0.0883200261310108,0.4316176140522,-0.18119599692538396,-2.39739933220183,0.41377068293449104,0.15850199753898,0.807508122863871,-0.597155070523686,0.756901263459074,-0.21369885805310102,0.26021719884926797,0.226544426984485,0.00401694476050546,0.0781775352898716,-0.02361135590802,-0.7752982472503359,0.131865067236638,-0.0625219253441937,0.00370934326874381,312.0,0
233236,147494.0,-0.5292775467580179,1.38664037994127,-0.5137491331069071,0.814634874627703,0.916016546503559,-0.43336755232227103,0.9105358705136379,0.29878672236608195,-1.03424609964062,-0.0370991185968199,-0.0263465466099311,0.532143462508746,-0.28682619441020696,0.9929286147026328,-1.05681983160777,-0.695647484582974,-0.109301276605221,0.42378914364702003,1.2897165548608,-0.00271844791005185,0.17774050351886897,0.639533659843106,-0.31968854330125296,-0.47708649442275003,0.0933671921609365,-0.36642614400984996,0.309460848771969,0.14908492819300698,7.62,0
98317,66613.0,-0.679522612770569,0.9563192172040521,1.5827296827372501,-0.37737609205372996,0.417917001533009,-1.14754116192228,0.824289185619352,-0.132110420966716,-0.5947030304929439,-0.98847398944697,-0.2579171401885,0.130534137685505,0.446616959560222,-0.48936500150161794,0.41230895173604704,0.610647125627355,-0.26942639799711604,-0.242152806411659,-0.736859600391885,-0.0334425423053599,-0.184718301522303,-0.648662305919905,-0.0653202085732081,0.34331817126968195,-0.14519149261177303,-0.0614104669762263,0.0416193505160438,0.120766598640019,1.98,0
199146,132827.0,-0.25946220778385504,1.3218764354405301,-0.777527193874692,-0.7856925375877991,1.09130532940486,-0.42543449864313393,1.01074008887541,-0.16110181379724803,0.34727934670817195,0.316915952413173,-1.51665790875304,-0.132048782734584,0.5045492202845979,0.15417065907436903,0.543934196384838,-0.258140740068173,-0.807435856886088,0.364627803267734,0.268908857092084,0.312552709549703,0.259581639466383,1.1326334238673998,-0.175459193038992,0.072311105594477,-0.55793302244059,-0.20217644020306502,0.7168828852929209,0.44216849542748293,0.89,0
248605,154012.0,-0.760899459540205,1.02180984059124,-3.0217108095254903,-0.18628710854041397,-0.863897836082492,-1.13148196328486,2.66580756144225,-0.0245000907752801,-0.7838578986530691,-0.59207506264413,-1.4998213038272,-0.275244840768447,-0.765807315301455,1.47713285761434,-0.898033502044962,-0.43803878955712805,-0.0012733889073886801,-0.30953746942465005,-0.315391697847707,-0.36063632636861803,0.536251188839839,1.61110860224686,0.38410038887987397,0.13199871283503697,-1.07870616554116,0.38761660619663896,0.29118164593457,0.10604914777339801,375.33,0
7282,9729.0,-1.7117925858775902,1.04483689888824,1.9327808597056397,-0.4290212471690039,-0.33858638348149106,0.38983277102121794,-0.259720939746052,-0.805283451401938,2.26950320423378,0.45926634772378994,2.31661751152719,-1.65952367536558,1.31984533271735,0.765815386477766,-1.2151265340526698,-0.437145522721993,0.734515435232587,0.0414562035062605,-0.106263358671907,0.0981879387881938,0.7092990191585842,0.368780753829402,-0.0209310048411887,0.23724387147367998,-0.33365835104576896,1.00775005508821,-0.073077157708619,0.22473496630235199,9.28,0
130425,79351.0,-0.7760843227310859,0.536899884021948,1.68913275719164,1.1262915027600902,0.8132750944075409,0.8084256049563759,0.662625083842615,-0.162131738479881,-0.0224684798609157,0.63528115380371,1.3621881904991,0.30126509795501805,-1.13481887096366,-0.09199276822861699,-0.0379725334005457,-1.46269759294523,0.47861176191608007,-0.615083048268787,0.732941172658673,-0.116594174908699,-0.0144842896850863,0.5230491122487311,-0.0620964524501341,-0.293405332662656,-0.333063114325302,-0.310642936542299,-0.49786041228672495,-0.31418812933284,0.89,0
92047,63748.0,-1.3321306347406798,-0.829325491214293,0.71980751007212,-0.6165049479790911,-1.27675732713454,0.332278909079828,2.40999939076939,-0.177004319071142,-2.16410832007749,-0.22820952969948397,0.662269593825739,0.294217097165334,0.37963424446152205,0.358548821106901,-0.6967217611438629,-0.7970139936761709,-0.8698971890275409,1.51684574938053,-1.24677303988547,0.580338681644365,-0.394820428141416,-1.74871420239577,1.3058965643095701,-0.20263729140037898,-0.141446016896655,-1.06763707640711,-0.0609966832027791,0.162475614354462,522.26,0
232031,147016.0,-3.4076417626847406,-2.3707142828210297,1.50346771928211,1.65806473037745,2.07898160423943,-1.14505284500818,-1.9487857963673898,1.00057580971123,0.120968524551082,-0.40291208211010704,-1.6271456148514098,-0.39881275788530296,-0.6271726812750761,0.46861127460480495,1.2500899234171499,0.296022196959827,-0.1525943326518,0.7870537659301129,0.6053180064217211,1.0343825171465502,0.23486277177767803,-0.528881108025022,-0.277941429630092,0.43591435654858396,0.36783833595257104,-0.548886008852944,0.300510250258797,-0.440459376506394,1.0,0
238595,149736.0,0.36456963495760003,0.5732563510212489,-1.13696393005877,-1.22344632433367,-0.0518754197223528,-1.33811736649418,0.20111359782267998,0.0839245849468183,-1.3271411033645801,-0.377767837733865,-0.662526387079597,-0.619477382798638,0.45100615549980105,-1.1370724447595701,-0.4290331380896021,0.990286572586823,1.51290423017495,-1.2093383898943602,0.80915430196113,-0.0389149741713548,0.0892485868545159,0.175248440294713,0.104404125505562,-0.261152972941407,-0.5099389552188079,-0.31468156354771504,-0.0859408361828315,-0.0541433677424137,15.0,0
154999,103985.0,-0.768915271390198,0.0246292472444852,0.26294338954460106,-0.8215164845660821,-1.57034681105678,1.6140346467231899,2.41145450832225,-0.6715859003586879,2.01167046283925,-0.908233806967088,1.1331067524728402,-1.7625373241639999,2.51658387822745,0.757689733681657,-1.31107339193728,0.497469195071323,-0.601857344667615,1.06351972498378,-0.0450623845596807,-0.523997203110582,-0.0035944361287614,1.07391280105779,-0.16853952830724697,-0.752320520500623,-0.9401168633863559,-0.10169458344863001,-0.0349542591610933,-0.0122583254834347,500.0,0
206129,136079.0,-0.5582898185327609,0.0642363535492016,0.8787782864745579,-0.636425296289773,1.1449133371220501,-1.15318063329713,0.794784296188802,-0.23109171736498002,-0.259007996646218,-0.267961456349036,0.7221560328801121,0.228941044072123,-1.08496308625127,0.397240026145294,-0.9890247535848381,-0.0127729815788897,-0.650568125601385,-0.13649072528512501,0.271399867359099,0.0302671381614849,-0.14008871436272102,-0.439921602252281,0.0793327766666899,0.0512625742175909,-0.6771901706849229,0.0692429486777393,-0.0951656177329913,-0.0537826838333719,7.99,0
135193,81145.0,1.23864825117673,0.28352127103354496,0.0872738529753856,1.18206936259746,0.355461469814612,0.31363668991175603,0.11108387659873899,-0.019543852833266998,0.194176376598505,-0.15000736516882998,-1.1110942855840502,0.798815241412677,1.0394056655727801,-0.189987225455853,-0.146922302317115,-0.528266250943788,-0.0994973310651458,-0.832714840735447,-0.0565611695957969,-0.11300558661776401,-0.14950974334712197,-0.12182254803978,-0.172032718501069,-0.730774214618133,0.8121511108315408,-0.262841354285777,0.0469717928469099,0.0083245675718083,1.0,0
15213,26570.0,-2.08204084869202,-1.9617749936518503,2.61869867615971,-1.1535001526528401,0.6233073964464189,-1.7107716969876001,-1.6977455537253001,0.388619179389036,-0.30952097346400603,0.12710757102825201,-1.0032425622200798,-1.32647281520644,-1.12719103354876,-0.557560309502046,-0.00282455466332066,1.3388148349353601,0.203350593987885,-0.7256583878451371,-0.0412490691918664,0.655669837637129,0.454499533686062,0.7646682471955749,-0.00321160401576787,0.39302540218760296,0.5758372679112961,-0.10846715099515598,0.23024343600791197,0.16402029856625597,12.48,0
258846,158850.0,0.0282861180018326,0.8218868978216579,0.284474971088514,-0.586501441743439,0.41350997293386793,-1.05422082817545,0.9693977336231129,-0.16117008537067,0.007764583740701641,-0.4086690827770329,-0.93612235033821,-0.0283740192826886,-0.34411708704981,0.188205468849594,-0.317083310840776,-0.135506962308603,-0.33203736630259,-0.793923871501885,-0.153470313897989,-0.0642445422085001,-0.257714738311267,-0.5770167810295761,0.0832953852643371,-0.0298165061378119,-0.51563050619889,0.144580697636099,0.247593395905133,0.09631060816445401,3.59,0
236903,149013.0,2.1081083532377196,-0.207739554465833,-3.38606713157333,-0.72076022314783,2.90533911366884,2.93217117644692,0.0547956109888952,0.562129039557497,0.0176542173600372,0.19050687628849103,-0.0790885090983565,0.232613528169,-0.36642980586009494,0.7970403226090149,0.0859603684609684,-0.72184722164154,-0.169346324961285,-0.8953926376214059,0.0021275971696166802,-0.17429345503313098,0.0952483103052246,0.367526357431716,0.0105351958837573,0.7841845007087199,0.412943943821557,0.734474936337659,-0.0939989836139304,-0.0919453792934968,0.76,0
229323,145880.0,1.55529081483539,0.673430500548832,-1.8803677728390802,4.39411787511225,0.8151866802314208,-0.7419564535582891,0.7455211503699251,-0.24875366915699,-1.1125672765688799,0.11827961976350099,-0.28303061725562895,-0.43799662022436603,0.19195971285751603,-2.77463708698588,-0.846892685005112,1.60362671231302,1.6296238087897599,0.422436575766784,-1.7715775628238601,0.16799785831761402,-0.30834040381361405,-1.19892064092112,0.11864702401045801,-0.259209543869812,-0.24878243239823003,-0.320190311921058,-0.0317016620760927,0.0520612973840947,183.57,0
32840,36987.0,1.1561217032096698,-0.297613828222896,1.10620526759639,0.6832146338146969,-0.964373384078573,0.18229717436459197,-0.7961606319974559,0.294265503693426,0.8403783115132819,-0.0434493372618271,0.503985801075733,0.5056043732770611,-0.9500128114263199,-0.0368946680251107,-0.370546763147505,0.501541315620166,-0.490208682439866,0.486738669446979,0.37994232494821994,-0.13596512417667697,-0.0714186350013916,-0.098637234213207,-0.0132447351458868,0.0071421600604844706,0.234722235527877,0.32316855328190097,0.00590802291093055,0.0120228727700974,11.5,0
75342,56011.0,-2.08363558024987,2.21116003295129,0.942303100732981,-0.451796636800965,-0.44876319520478397,-0.6270405959928511,0.288869214370652,-0.6531138586903521,0.538593493782562,1.77388157074722,1.61404200076992,0.83338733513635,-0.0893203351542443,-0.0510661706753312,0.20498816836983602,0.216431340720079,-0.562655517911611,-0.00793847075648246,0.031392392118543,0.7000929518081689,0.416879980495932,-0.831288864927253,0.205797617070278,0.47724925422966896,0.0874927637079148,0.0753547806468665,0.9152932508247529,0.5206106149937271,4.49,0
22602,32332.0,1.29154189133783,-0.24698583177145603,-0.9853521705572571,-0.290187213823427,1.88892680801771,3.6553863163904907,-0.7236184261231421,0.9022257140648209,0.497117596888653,-0.14828184274302303,-0.5715548614592261,0.26004530431957396,-0.184213436093522,-0.0371594496015932,-0.20543736241656102,-0.036942637957897005,-0.40601775786748295,-0.11132683125578,0.5618280442172551,-0.0156780867089491,-0.14607157166399198,-0.31379493555323196,-0.11825563189992,1.0627623086012399,0.745155040007758,0.45432555886827297,-0.0129357268292209,0.00296605957352812,1.0,0
164451,116723.0,-0.632220289320597,0.8077694597351891,0.18011725361918804,-0.571694927148209,0.6728728839998771,-0.45478812783733896,0.6798877055029,-1.04702643019548,0.21739391748774,0.44448832213662104,0.29292944257742404,-0.23702508946448397,-1.67693387208162,0.43786564690391205,-0.636630708338816,-0.0579504700053187,-0.565307192930411,0.11733668324009301,0.8967807476664542,-0.28513693706301096,0.52267413307747,-0.641489387737411,0.28080258493637106,-0.389241706492581,-1.03615481725803,0.11839169735966198,0.0484401512151439,0.0226490473286327,3.58,0
